Miscellaneous,Shape their future while you fulfil your dreams BeTheHope,END
Complaint,its bn a month I snt mail still no response noupdate I had lost 40k due to lack of bank security with ATM,END
Complaint,it shows technical error,END
Miscellaneous,Worlds biggest bank proud sponsor Worlds biggest Culinary heats ycolympiad ht?,END
Miscellaneous,Please See And Share For Wider Support Agains?,END
Complaint,all fake,END
Miscellaneous,Shape their future while you fulfil your dreams BeTheHope,END
Request,hearing about 3lakh atm cards have been blocked in Kerala Need confirmation,END
Complaint,your complaint page is not working so where should in complain for your COMPLAIN Page,END
Miscellaneous,Go places without losing touch with your bank Download StateBankAnywhere a mobile banking app that lets you bank fro?,END
Complaint,I am so disappointed by home loan services that i might close all my relationship with sbi in futur?,END
Miscellaneous,Is Now Testing This Theory Pensions DigitalIndia?,END
Complaint,Boycott Instant Funds Transfers With SBIMingle Of For Violating Your Privacy FundamentalRights Through?,END
Miscellaneous,Shop? Then just Wave to Pay Use sbiINTOUCH Contactless Debit Card for a seamless paying experience Offer payWave ht?,END
Miscellaneous,FinanceGyaan The ?ABC? of banking Up your banking knowledge as we simplify complex finance jargons for you,END
Complaint,Wow And still can t get a pie out of Vijay Mallya Such high standards from a bank that s mergin?,END
Complaint,its waste its bn a month I snt mail still no response noupdate I had lost 40k due to?,END
Miscellaneous,See EKYC Is Different From KYC You Need Paper Based Documents For KYC We?,END
Complaint,in the garb of KYC and social benefit schemes they want to intrude our privacy ?,END
Compliment,Thanks For Spreading The Word Against Aadhaar Much Appreciated Please Add?,END
Miscellaneous,Worlds biggest bank proud sponsor Worlds biggest Culinary heats ycolympiad ht?,END
Miscellaneous,Worlds biggest bank proud sponsor Worlds biggest Culinary heats ycolympiad ht?,END
Complaint,They call it KYC Compliance but want only Aadhaar Not any other id address?,END
Miscellaneous,Was Notified About Supreme Court s Order By So It Has Committed?,END
Miscellaneous,Transferring funds is now as easy as tweeting SBIMingle lets your perform Twitter transactions in a secure way Bank?,END
Miscellaneous,FinanceGyaan The ?ABC? of banking Up your banking knowledge as we simplify complex finance jargons for you,END
Miscellaneous,Shop? Then just Wave to Pay Use sbiINTOUCH Contactless Debit Card for a seamless paying experience Offer payWave ht?,END
Compliment,Congratulations to Mr Mrutyunjay Mahapatra on being awarded Best CIO of the Year Award by CSI IT Innovations and Exc?,END
Request,why are you not responding?,END
Compliment,excellent exercise to teach people banking in simple but vigilant way,END
Miscellaneous,FinanceGyaan The ?ABC? of banking Up your banking knowledge as we simplify complex finance jargons for you,END
Miscellaneous,Worlds biggest bank proud sponsor Worlds biggest Culinary heats ycolympiad ht?,END
Compliment,Retweeted Abdullah Ahmed Worlds biggest bank proud sponsor Worlds,END
Miscellaneous,Worlds biggest bank proud sponsor Worlds biggest Culinary heats ycolympiad ht?,END
Miscellaneous,Worlds biggest bank proud sponsor Worlds biggest Culinary heats ycolympiad ht?,END
Miscellaneous,Worlds biggest bank proud sponsor Worlds biggest Culinary heats ycolympiad,END
Complaint,I m unable to login my sbi account I made a complaint through customer care they didn t reply me since days,END
Miscellaneous,Perform basic banking activities using DMs through SBI?s official Twitter handle Follow us for more on SBIMingle htt?,END
Complaint,but SBI name is involved and that is sufficient to damage the Bank name,END
Miscellaneous,Nanny in Bangalore Nanny in Chennai Nanny in Koz For more info visit ?,END
Complaint,not getting the OTP,END
Miscellaneous,behavior of DVD bax,END
Request,give loan,END
Complaint,Gaya very bad,END
Complaint,my sbi atm card has been blocked by sbi without ny valid reason,END
Request,sbiclerk2016 Please once question your conscience?What if your son or daughter is waiting for results?,END
Request,plz publish sbi clerk result sbiclerk2016,END
Request,declare clerk result as soon as possible sbiclerk2016,END
Complaint,sir plz do smthing abt?,END
Complaint,I Bought Sadness and frustration and a clueless career this time sbiclerk2016 result Happy about it? ?,END
Complaint,If anyone ask for Shameless Irresponsible disgusting Bank den is d best example sbicle?,END
Complaint,sbiclerk2016 hey assholes Why are u not declaring the results U mother fuckers,END
Request,plz declare clerk result sbiclerk2016,END
Request,plz publish clerk result sbiclerk2016,END
Request,we r frustrated now plz publish clerk result sbiclerk2016,END
Request,plz publish clerk result as soon as possible sbiclerk2016,END
Request,till when shall i update myself with career page??? sbiclerk2016,END
Complaint,till when shall i update myself with career page???? till my last breath??? ?,END
Miscellaneous,till my last breath???? sbiclerk2016,END
Complaint,This is fu king insane hope remembers there was exam named sbiclerk2016 You can sleep but we lacs aspi?,END
Request,on this dashara we want sbi clerk result sbiclerk2016,END
Request,On behalf of all the aspirants we request to declare the results of SBI Clerk soon sb?,END
Request,do smthing abt sbiclerk2016 result or we should boycottSBI,END
Request,plz declare clerk result sbiclerk2016,END
Request,declare clerk result sbiclerk2016,END
Request,we want sbi clerk result sbiclerk2016,END
Request,is sleeping ovr sbiclerk2016,END
Complaint,why r u ruining careers of youngster now ll clash with IBPS and more will suffer declare sb?,END
Request,When will the sbiclerk2016 result be declared? Will it be declared before new year ?,END
Complaint,now we shuld boycuttSBI sbiclerk2016 ?,END
Request,When will be sbi clerk result declare? sbiclerk2016,END
Miscellaneous,economic times plz support us sbiclerk2016,END
Request,Y there is much delay in sbiclerk2016 result declaration plz look lakhs st?,END
Complaint,there is no new update regarding sbiclerk2016 result since last month there is more than six months to sta?,END
Complaint,Sir pls hav a look o?,END
Request,Please make Picture clear Atleast give us a tentative date when you are releasing SBICLERK2016 result,END
Complaint,pl cancel Sbiclerk2016 Nd be done with it u can t take single decision now i dont want u to?,END
Request,please carry out surgical strikes on and bring out sbiclerk2016 results We lac aspirants?,END
Request,Firstly declare the long pending result of sbiclerk2016 then ask others to join in,END
Complaint,not releasing Sbiclerk2016 since more than mnths No notice also Wat c?,END
Request,sir plz ask to declare Sbiclerk2016 result its already too late We lac aspirants will be?,END
Complaint,because these idiots are not listening to us Kamchor hai sab Sbiclerk2016 AskSRK,END
Complaint,Let s start campaign2016 against for irresponsible behaviour regarding sbiclerk2016 Shamel?,END
Request,a bank that boasts so much about itself can t even provide simple sbiclerk2016 results,END
Complaint,is an blot for push for DigitalIndia Dey r incapable f declaring results f ?,END
Request,come on yar Maintain some transparency Give proper communication on clerk results sbiclerk2016,END
Complaint,sir i ll die if sbiclerk2016 result wil not come i spoiled my life because of?,END
Complaint,dictatorship by SBI shame sbiclerk2016,END
Complaint,U ll need answer fr DEATHS by mental torture sb?,END
Complaint,Wat u pepl want? sbiclerk2016 IS NOT SMALL ISSUE ?,END
Request,If U do not want give sbiclerk2016 results U shuldn t ve ta?,END
Miscellaneous,Let SBI conduct interviews for sbiclerk2016 OR force SBI to gi?,END
Request,Please do not play the games give us sbiclerk2016 results,END
Complaint,i yhink u r trying to add familiar candidates in result ridiculous corruption sbiclerk20?,END
Request,sbiclerk2016 what s the reason behind this examination results right2information,END
Request,sbiclerk2016 when will clerk result be declared?how many mnths will u take for result?no upd?,END
Complaint,SBI SHAME BANK OF INDIA sbiclerk2016,END
Miscellaneous,FAKENDRA MODI NO STRICT IMPLEMENTATION OF POLICIES EVERYTHING FAKE sbiclerk2016,END
Compliment,The latest The Website Redesign Services DailyBy iEkma Solutions Thanks to amreading,END
Complaint,with out giving a remedy,END
Complaint,sorry Sir U r fooling us with out giving ready,END
Miscellaneous,We regret the inconvenience caused If you have any specific complaint please use this link to,END
Miscellaneous,cardless mode,END
Complaint,Wow Transferred Rs 2K from SBI Buddy to my own account yesterday using IMPS IFSC that amount is not getting reflected yet,END
Compliment,Congratulations to Mr Mrutyunjay Mahapatra on being awarded Best CIO of the Year Award by CSI IT Innovations and Exc?,END
Complaint,Not same everywhere lost Rs 2K from Buddy wallet No reply from them nothing RealyAcheDin,END
Miscellaneous,The festive period is on Follow us to keep up with exciting contests promotions and giveaways,END
Miscellaneous,FinanceGyaan The ?ABC? of banking Up your banking knowledge as we simplify complex finance jargons for you,END
Compliment,Thanks For Spreading The Word Against Aadhaar Much Appreciated Please Add Your Own Points,END
Miscellaneous,Please See And Share For Wider Support Against Aadha?,END
Compliment,Good,END
Miscellaneous,Please See And Share For Wider Support Against Aadhaar,END
Miscellaneous,Please See And Share For Wider Support Against Aadhaar,END
Miscellaneous,Please See Share For Fight Against Aadhaar,END
Miscellaneous,Please See And Share For Wider Support Against Aadhaar,END
Complaint,in the garb of KYC and social benefit schemes they want to intrude our privacy ?,END
Complaint,late emi charge was done for me even though all emi has been debited till date by ECS No response to email till date,END
Complaint,SBI blocks users cards without their concern and well called customer care they tell for security reasons hopeless,END
Request,whats the deal here?,END
Complaint,please ab to koi proper answer do Loan to ho chuka ab,END
Miscellaneous,Shop? Then just Wave to Pay Use sbiINTOUCH Contactless Debit Card for a seamless paying experience Offer payWave ht?,END
Complaint,You have blocked both my ATM cards and the new card will come within working days What to do till then?,END
Compliment,Congratulations to Mr Mrutyunjay Mahapatra on being awarded Best CIO of the Year Award by CSI IT Innovations and Exc?,END
Complaint,cc please look into the matter before any scene is created,END
Complaint,above link is not working,END
Complaint,SBI SHAME BANK OF INDIA sbiclerk2016,END
Miscellaneous,FAKENDRA MODI NO STRICT IMPLEMENTATION OF POLICIES EVERYTHING FAKE sbiclerk2016,END
Complaint,No wonder these PSUs suck blood thnks to changes by V r on way b a banana repl,END
Complaint,Which agency handles ? Extremely stupid folks,END
Miscellaneous,Was Notified About Supreme Court s Order By So It Has Committed?,END
Miscellaneous,salaried account to our branch,END
Request,it is regarding education loan my father is salaried person bank is saying in order to get loan your salary account n,END
Miscellaneous,As we celebrate the 84th Indian Air Force Day let?s salute all the brave heroes who protect us IndianAirForceDay htt?,END
Complaint,share update,END
Compliment,Congratulations to Mr Mrutyunjay Mahapatra on being awarded Best CIO of the Year Award by CSI IT Innovations and Exc?,END
Miscellaneous,Was Notified About Supreme Court s Order By So It Has Committed?,END
Miscellaneous,Transferring funds is now as easy as tweeting SBIMingle lets your perform Twitter transactions in a secure way Bank?,END
Miscellaneous,Transferring funds is now as easy as tweeting SBIMingle lets your perform Twitter transactions in a secure way Bank?,END
Miscellaneous,Walkathon Tribute to our soldiers Jaipur city girlpower timesofindia sbi,END
Complaint,state bank Buddy not recognizing reliance post paid numbers What next ?,END
Miscellaneous,Was Notified About Supreme Court s Order By So It Has Committed?,END
Complaint,in the garb of KYC and social benefit schemes they want to intrude our privacy,END
Complaint,They call it KYC Compliance but want only Aadhaar Not any other id address?,END
Complaint,Is Doing Contempt As Aadhaar Is Not Mandatory For Bank A Cs,END
Miscellaneous,Was Notified About Supreme Court s Order By So It Has Committed?,END
Complaint,Hi Mt SBI debit card is not working Tried to log complaint online but always error Please support Vinay Kumar,END
Compliment,CSI award for best bank to implement Big data analytics implementation Another feather in the cap of GITC,END
Complaint,hello are you serious ?? Check back what you are mentioning Insufficient fund?? can you l?,END
Complaint,but they r not interested to check lazy ness of staff Same at Jammu cantt counter,END
Miscellaneous,Was Notified About Supreme Court s Order By So It Has Committed?,END
Complaint,the same aadhar they made fun of and election gimmick until May,END
Complaint,Please share Status of complaint No BP9992226200668,END
Complaint,didn t expect the govt would come down to this Real living person is better proof than Adharcard,END
Miscellaneous,an overdrive by to please it s largest shareholder,END
Complaint,but yrs employee is not careing,END
Complaint,Seniors already produce life certificate most go in person and same bank account This is sheer harassment by?,END
Complaint,Why it is so complicated process for a SBI user ? If other banks can solve this with a phone call why not SBI ??,END
Complaint,this guy needs training in customer handling and justifying his salary,END
Miscellaneous,Was Notified About Supreme Court s Order By So It Has Committed?,END
Miscellaneous,time pm dated 16oct,END
Complaint,Do You Think We Would Allow That? No SBI Be Prepared To Be Grilled A?,END
Complaint,he is just passing the time Rest all were busy in their jobs but he was just sitting idle after instructions of BM,END
Complaint,the staff at counter no SBI Ashiananagar Patna could not do work of customers after instructions of Branch Mgr Mr Thakur,END
Complaint,How long it will take to link Adhaar Card weeks got over still not linked??????,END
Request,How give cashback during Flipkart Amazon sales? How can banks generate profits from these schemes? Who bears d cost?,END
Request,send me the link to download SBImingle app,END
Miscellaneous,Exclusive Chmn Many NPA cases will be resolved this year,END
Miscellaneous,Exclusive Chmn Confident stress in system will be lower this year,END
Miscellaneous,Walkathon Tribute to our soldiers Jaipur city girlpower timesofindia sbi,END
Complaint,this is screen shot showing u that i sent u email for the issue,END
Complaint,i again sent u detail of issue just now,END
Miscellaneous,Transferring funds is now as easy as tweeting SBIMingle lets your perform Twitter transactions in a secure way Bank?,END
Miscellaneous,Very true Look at the way Ms Arundhati Bhattacharya Ms Shikha Sharma Ms Kocchar proved,END
Miscellaneous,as i told u i already sent u email to the given email id,END
Miscellaneous,Transferring funds is now as easy as tweeting SBIMingle lets your perform Twitter transactions in a secure way Bank?,END
Complaint,it is asking for atm id how will i have it as the transaction was through pos,END
Miscellaneous,sorry renewed card,END
Complaint,Hey what actions can be taken against for this dadagiri? Hey ?,END
Complaint,i am unable to make international purchace by my new international debit card please help,END
Miscellaneous,Go places without losing touch with your bank Download StateBankAnywhere a mobile banking app that lets you bank fro?,END
Request,Sir is it not possible to change the home loan EMI as we pay a lump sum amount against home loan ?,END
Compliment,Congratulations to Mr Mrutyunjay Mahapatra on being awarded Best CIO of the Year Award by CSI IT Innovations and Exc?,END
Miscellaneous,before ?,END
Request,sir when will be the result of SBI associate cse released ?????,END
Miscellaneous,Was Notified About Supreme Court s Order By So It Has Committed?,END
Complaint,SBImingle Good news but when SBI will mingle with its CUSTOMERS in order 2resolve their grievances ?Complnt16Oct15 PENDING,END
Miscellaneous,Transferring funds is now as easy as tweeting SBIMingle lets your perform Twitter transactions in a secure way Bank?,END
Miscellaneous,Go places without losing touch with your bank Download StateBankAnywhere a mobile banking app that lets you bank fro?,END
Complaint,Hey what actions can be taken against for this dadagiri? Hey ?,END
Miscellaneous,Transferring funds is now as easy as tweeting SBIMingle lets your perform Twitter transactions in a secure way Bank?,END
Complaint,I can guarantee will NOT give in writing Hawa mein dadagiri bas,END
Complaint,Got a msg that my complaint has been addressed But the link to check resolution info is not working It simply refreshes,END
Complaint,Boycott Instant Funds Transfers With SBIMingle Of For Violating Your Privacy FundamentalRights?,END
Complaint,it cannot be uploaded as the app gets automatically closed on opening the app,END
Complaint,sir still SBI ATM next to ICICI ATM at JJ road upper bazar ranchi jharkhand is not functioning and no response from SBI,END
Complaint,Money can be deposited anywhere but by paying charges for Inter bank transfer,END
Complaint,CM Visited Danish kunj branch Bhopal of SBI and even more than hrs now I am not able to meet THE BRANCH MANAGER Wah SBI,END
Miscellaneous,Is Now Testing This Theory Pensions?,END
Compliment,thank you so much,END
Request,Ask them to give it in writing,END
Miscellaneous,Exactly E Mail Them With CC To Friends Make DigitalEvidence SBI,END
Miscellaneous,Yes you can but sbi will charge some Inter bank transfer charges,END
Complaint,Is Doing Contempt As Aadhaar Is Not Mandatory For Bank A Cs,END
Miscellaneous,Transferring funds is now as easy as tweeting SBIMingle lets your perform Twitter transactions in a secure way Bank?,END
Complaint,Is Following Its Master s Orders Without Application Of Mind Surveillance Aadhaar DigitalIndia,END
Complaint,Do You Think We Would Allow That? No SBI Be Prepared To Be Grilled At Supreme Court,END
Request,Ask them to give it in writing,END
Complaint,this is pure white collar Goondaism SHAME,END
Complaint,Either SBI Is Fool Or They Are Fooling You Drag Them To Court,END
Complaint,They call it KYC Compliance but want only Aadhaar Not any other id address?,END
Complaint,How Can SBI Win BigData Award While Forcing Aadhaar Not Respecting Privacy Rights Shame DigitalIndia,END
Complaint,Indulging In Contempt By Forcing Aadhaar Not Interested In Your SBIMingle Boycott SBI DigitalIndia,END
Miscellaneous,Essar master in keeping quota thugs happy,END
Complaint,Even your phone call doesn t work I wait for minutes and some people pick up and hang the call Bullshit service,END
Complaint,are you alive??? Your complaint website not working No reply to tweets Are you alive ??,END
Complaint,Is Doing Contempt As Aadhaar Is Not Mandatory For Bank A Cs,END
Miscellaneous,Walkathon Tribute to our soldiers Jaipur city girlpower timesofindia sbi,END
Miscellaneous,See EKYC Is Different From KYC You Need Paper Based Documents For KYC We Have Already Done,END
Complaint,you complaint website not working Just check it,END
Complaint,I objected they said ur home add is not covered by our area we can t branch near by ur home cn only open it,END
Miscellaneous,Walkathon Tribute to our soldiers Jaipur city girlpower timesofindia sbi,END
Miscellaneous,Walkathon Tribute to our soldiers Jaipur city girlpower timesofindia sbi,END
Complaint,ur phone customer care is of no help here u at twitter too asking me to visit br,END
Complaint,They ve denied to open the A c when I refused to opt the Insurance Rs They said its compulsory,END
Complaint,u want customer to visit br fr evry txn work? can u pl suggest alternative fr gettn personalised debit card cheque book,END
Complaint,SBI employees surprised me when I went to open the A c at Jodhpur Jaljog branch with all documents and foramlies,END
Miscellaneous,Transferring funds is now as easy as tweeting SBIMingle lets your perform Twitter transactions in a secure way Bank?,END
Request,when the current reduced repo rate will be benifited to customer when the will transfer benifit to customer plz reply,END
Miscellaneous,Opt for the SMS based high security feature that requests for an OTP to complete every transaction SafeBankingTip Se?,END
Miscellaneous,Transferring funds is now as easy as tweeting SBIMingle lets your perform Twitter transactions in a secure way Bank?,END
Complaint,its bn a month I snt mail still no response noupdate I had lost 40k due to lack of bank security,END
Complaint,Simple question is Aadhar mandatory ? if yes govt should say so,END
Miscellaneous,Is this Gujrat model of shrewd and dictatorship on its own citizens instead convincing them,END
Complaint,Is Doing Contempt As Aadhaar Is Not Mandatory For Bank A Cs,END
Complaint,Hey what actions can be taken against for this dadagiri? Hey ?,END
Complaint,Nah are co conspirators misguided or malicious? in pushing Aadhaar poison on India,END
Miscellaneous,this has become a toothless tiger in front of modis fav wht a shame,END
Miscellaneous,Transferring funds is now as easy as tweeting SBIMingle lets your perform Twitter transactions in a secure way Bank?,END
Miscellaneous,Transferring funds is now as easy as tweeting SBIMingle lets your perform Twitter transactions in a secure way Bank?,END
Complaint,They call it KYC Compliance but want only Aadhaar Not any other id address?,END
Complaint,have they given approval? Did they analyse it prior to granting consent?,END
Miscellaneous,Transferring funds is now as easy as tweeting SBIMingle lets your perform Twitter transactions in a secure way Bank?,END
Request,what are the process to transfer funds ?,END
Complaint,Hey what actions can be taken against for this dadagiri? Hey ?,END
Miscellaneous,Transferring funds is now as easy as tweeting SBIMingle lets your perform Twitter transactions in a secure way Bank?,END
Miscellaneous,Transferring funds is now as easy as tweeting SBIMingle lets your perform Twitter transactions in a secure way Bank?,END
Complaint,Hey what actions can be taken against for this dadagiri? Hey DestroyTheAadhaar,END
Complaint,how can mere Aadhaar be used KYC compliance? Do they know what KYC is?,END
Miscellaneous,Transferring funds is now as easy as tweeting SBIMingle lets your perform Twitter transactions in a secure way Bank?,END
Complaint,They call it KYC Compliance but want only Aadhaar Not any other id address?,END
Miscellaneous,Was Notified About Supreme Court s Order By So It Has Committed?,END
Miscellaneous,Transferring funds is now as easy as tweeting SBIMingle lets your perform Twitter transactions in a secure way Bank?,END
Miscellaneous,Transferring funds is now as easy as tweeting SBIMingle lets your perform Twitter transactions in a secure way Bank?,END
Complaint,They call it KYC Compliance but want only Aadhaar Not any other id address?,END
Miscellaneous,Was Notified About Supreme Court s Order By So It Has Committed?,END
Complaint,Is Doing Contempt As Aadhaar Is Not Mandatory For Bank A Cs,END
Complaint,this is pure white collar Goondaism SHAME,END
Miscellaneous,did u check and confirm,END
Complaint,They call it KYC Compliance but want only Aadhaar Not any other id address proof,END
Complaint,M out of state and Card is not working What the hell type of service do you give to your customers I need an apology,END
Miscellaneous,The importance of being Arundhati Bhattacharya Read what live has to say about the SBI Chairman,END
Complaint,its waste its bn a month I snt mail still no response noupdate I had lost 40k due to lack of bank security,END
Request,Great Just one question Does it work during your LunchBreak,END
Miscellaneous,Was Notified About Supreme Court s Order By So It Has Committed?,END
Miscellaneous,This festive season BeTheHope for an underprivileged to have a roof over his head Learn how,END
Compliment,CSI award for best bank to implement Big data analytics implementation Another feather in the cap of GITC,END
Complaint,its waste its bn a month I snt mail still no response noupdate I had lost 40k due to lack of bank security,END
Complaint,its waste its bn a month I snt mail still no response noupdate I had lost 40k due to lack of bank security,END
Complaint,its waste its bn a month I snt mail still no response noupdate I had lost 40k due to lack of bank security,END
Complaint,its waste its bn a month I snt mail still no response noupdate I had lost 40k due to lack of bank security,END
Complaint,its waste its bn a month I snt mail still no response noupdate I had lost 40k due to lack of bank security,END
Complaint,its waste its bn a month I snt mail still no response noupdate I had lost 40k due to lack of bank security,END
Complaint,its waste its bn a month I snt mail still no response noupdate I had lost 40k due to lack of bank security,END
Complaint,its waste its bn a month I snt mail still no response noupdate I had lost 40k due to lack of bank security,END
Miscellaneous,CNBCTV18 exclusive Chief we benefit from EssarOilDeal but need to understand by how much ?,END
Complaint,its waste its bn a month I snt mail still no response no update I had lost 40k due to lack of bank security,END
Complaint,sent mail nodal regional mgr posted on twitter seems its all waste no body cares for customer complaint,END
Complaint,b careful chck sec features cards I hv lst 40k n SBI say its my fault coz I swipe card mall petrol bunk,END
Complaint,I am not able to check complain status When I enter ticket number no result reflecting,END
Complaint,filed complaints at bank police wrote on tweeter mail to nodal n regional manager bt its all waste nobody reverted,END
Miscellaneous,This festive season BeTheHope for an underprivileged to have a roof over his head Learn how,END
Complaint,is it ATM transition also If its nt den plz do it I hv lst 40k due lack of security in ur ATM card Filed complaint,END
Complaint,As compared to other banks and associated banks are a real pain too many authorities and so few hands on workers,END
Complaint,reply pls It s URGENT,END
Miscellaneous,Walkathon Tribute to our soldiers Jaipur city girlpower timesofindia sbi,END
Compliment,CSI award for best bank to implement Big data analytics implementation Another feather in the cap of GITC,END
Complaint,no action taken on my grievances since so many weeks is this your excellence,END
Complaint,Dear Bank I faced a fail transaction for SBI debit card at Hdfc ATM Trying to call at customer care no response Plz help,END
Complaint,Is Doing Contempt As Aadhaar Is Not Mandatory For Bank A Cs DigitalIndia,END
Miscellaneous,Opt for the SMS based high security feature that requests for an OTP to complete every transaction SafeBankingTip Se?,END
Miscellaneous,Walkathon Tribute to our soldiers Jaipur city girlpower timesofindia sbi,END
Compliment,Retweeted State Bank of India Congratulations to Mr Mrutyunjay Mahapatra on being awarded,END
Miscellaneous,Was Notified About Supreme Court s Order By So It Has Committed Contempt Aadhaar,END
Complaint,yes I do regularly but u guizz are not giving any notice about the delay or date of result,END
Miscellaneous,Walkathon Tribute to our soldiers Jaipur city girlpower timesofindia sbi,END
Miscellaneous,Walkathon Tribute to our soldiers Jaipur city girlpower timesofindia sbi,END
Complaint,transaction id money deducted not yet refunded contacted cust care but no help,END
Compliment,CSI award for best bank to implement Big data analytics implementation Another feather in the cap of GITC,END
Complaint,i have raised multiple request for sbi rewards account activation issue still not resolve bad services no reply also,END
Complaint,SBI onlne cmplnts brnch N ndl ofcrs mail none work Pl do nedful,END
Miscellaneous,Shop? Then just Wave to Pay Use sbiINTOUCH Contactless Debit Card for a seamless paying experience Offer payWave ht?,END
Complaint,bank branch dyalachak ifsc code SBIN0002331 please look into matter,END
Complaint,already submitted an application and receipt in bank branch regarding this days ago but no update,END
Complaint,Deposited through CDM machine on 1st October money was retracted yet not credited into my account till date,END
Miscellaneous,we Decent Shall not live In INDIA As Netaji Sardar Patel?,END
Complaint,most of the sbi atm cards including mine in Delhi NCR are blocked Please do the needful Yours obediently Me,END
Complaint,SBI online complaint reg doesnt work Pl look into it,END
Miscellaneous,This festive season BeTheHope for an underprivileged to have a roof over his head Learn how,END
Request,when is UPI coming to State Bank of India?,END
Complaint,My ATM card blocked without prior notice don t have Online banking Can t go to home branch Urgent,END
Miscellaneous,Walkathon Tribute to our soldiers Jaipur city girlpower timesofindia sbi,END
Miscellaneous,FAKENDRA MODI NO STRICT IMPLEMENTATION OF POLICIES EVERYTHING FAKE sbiclerk2016,END
Complaint,SBI SHAME BANK OF INDIA sbiclerk2016,END
Request,Firstly declare the long pending result of sbiclerk2016 then ask others to join in,END
Miscellaneous,Walkathon Tribute to our soldiers Jaipur city girlpower timesofindia sbi,END
Miscellaneous,Walkathon Tribute to our soldiers Jaipur city girlpower timesofindia sbi,END
Complaint,loan Mela in gaya no give me loan why,END
Miscellaneous,Walkathon Tribute to our soldiers Jaipur city girlpower timesofindia sbi,END
Miscellaneous,With SBI s HopeLoans you can not only fulfil your dreams but also BeTheHope that brightens many lives For details ht?,END
Miscellaneous,Opt for the SMS based high security feature that requests for an OTP to complete every transaction SafeBankingTip Se?,END
Miscellaneous,Shop? Then just Wave to Pay Use sbiINTOUCH Contactless Debit Card for a seamless paying experience Offer payWave ht?,END
Compliment,CSI award for best bank to implement Big data analytics implementation Another feather in the cap of GITC,END
Complaint,i hate sbi their employees feels like IAS officers and behaves extremely worst with their customers hateyou hateyousbi,END
Miscellaneous,Opt for the SMS based high security feature that requests for an OTP to complete every transaction SafeBankingTip Se?,END
Complaint,My ATM card blocked without prior notice don t have Online banking Can t go to home branch Urgent Help Required,END
Compliment,CSI award for best bank to implement Big data analytics implementation Another feather in the cap of GITC,END
Complaint,Bizarre Don t such things shoes up on ATM utilisation reports?,END
Miscellaneous,Opt for the SMS based high security feature that requests for an OTP to complete every transaction SafeBankingTip Se?,END
Request,when will u realising the result of ja clerk,END
Compliment,CSI award for best bank to implement Big data analytics implementation Another feather in the cap of GITC,END
Miscellaneous,Opt for the SMS based high security feature that requests for an OTP to complete every transaction SafeBankingTip Se?,END
Compliment,Congratulations to Mr Mrutyunjay Mahapatra on being awarded Best CIO of the Year Award by CSI IT Innovations and Exc?,END
Complaint,I have changed from Hyd to Mum My debit card is expiring How to get new card I can t goto home branch for address change,END
Miscellaneous,Sir jee We Need Dalits Banks As Minority Sikh Christian Muslim Given me word,END
Request,can you tell me of provison of opening bank acvount for Nepali people,END
Compliment,Nice to hear from u looking forward to more tweets from u,END
Complaint,Sir my education loan s file is not responding in my branch Pls sir help me,END
Compliment,The internet banking app of is so user friendly I can transfer money instantly BankOnSBI,END
Compliment,Congratulations to Mr Mrutyunjay Mahapatra on being awarded Best CIO of the Year Award by CSI IT Innovations and Exc?,END
Compliment,good,END
Request,I have NRE Account with SBI and I stay in United States I want to purchase Commercial property in NCR How can SBI Help me?,END
Miscellaneous,Exclusive Chief hope to see credit growth this yr lower rates too will alleviate stress ?,END
Complaint,Done Hope I don t have to wait more weeks for response,END
Compliment,CSI award for best bank to implement Big data analytics implementation Another feather in the cap of GITC,END
Compliment,Congratulations to Mr Mrutyunjay Mahapatra on being awarded Best CIO of the Year Award by CSI IT Innovations and Exc?,END
Miscellaneous,Shop? Then just Wave to Pay Use sbiINTOUCH Contactless Debit Card for a seamless paying experience Offer payWave ht?,END
Miscellaneous,Opt for the SMS based high security feature that requests for an OTP to complete every transaction SafeBankingTip Se?,END
Miscellaneous,The festive period is on Follow us to keep up with exciting contests promotions and giveaways,END
Compliment,okay Sir I will follow the given instructions and Thank you so much for your quick response,END
Complaint,this won t help as you people have lost my KYC found that after severe escalations you people are jerks,END
Compliment,congratulations,END
Complaint,branch blocked my atm card for no reason I dint request it am in possession of my card On a Saturday afternoon??,END
Complaint,money debit from account but doesn t come out from atm machine,END
Complaint,they r still in prehistoric era To apply for a Software dev job u hv to fill a for?,END
Miscellaneous,SBI exists only because of the Grace of God,END
Complaint,Dear PM ji y things are still so cmplx regrdin transfr of female employees on spouse ground via ICT,END
Complaint,sbi career twitter not responding career pge not updating why r u tellng youth to follow? sbiclerkresult,END
Complaint,I mgt ask my wife to leave sbi job clerical cadre This has become vry excruciating pain to deal with SBI,END
Compliment,CSI award for best bank to implement Big data analytics implementation Another feather in the cap of GITC,END
Complaint,Sir SBI Kalanaur Branch Code Misbehaved with me and refused to accept cheque What to do and where I complained,END
Miscellaneous,Exclusive we hope to resolve Essar steel issue this fiscal Many NPA issues will be resolved this year ?,END
Complaint,It has been more than months since my wife applied for transfr on spouse ground medical ground,END
Complaint,Dear authorities why it is so still difficult to get transfer from surat to pune via ICT?,END
Complaint,disappointed the lady at the bnk was more interested to clear her cust line thn the issues bizzare,END
