COMPLAINT	congrats for new recordno response to my sr in more than months
SUGGESTION	if needed can dm u my card details
COMPLIMENT	thanks
COMPLAINT	fake cleanliness campaign this bank enjoy harassing customers
COMPLAINT	offering a range of financial services w/o any knowledge of service rm addressing a customer w/o a salutation lol
COMPLAINT	sir whenever i call at ur no they forward call didn t get solution h ohc
REQUEST	of course have downloaded the app but at times mayb if i runs out of subscription and there s no access to login into app
SUGGESTION	i will take a legal action if its not resolved in next min icici service banking nri
COMPLAINT	more bad experience with icici please look at the below screenshot for more information 
COMPLAINT	ref to my pending issue kmb customer care says branch wd help and branch says customr care what s this 
REQUEST	dear and do i need to care about my debit cards do i need to change it 
COMPLAINT	you surely don t care
COMPLIMENT	infact this is the quickest response have gotten from any bank appreciate keep it up 
REQUEST	receiving lots of mail like this i understand it s a scam please take action tmegnoin
COMPLAINT	why you proclaim that you have a customer care suppo when you can t keep it 
COMPLAINT	what is going on in reputated banks like icici how can we trust how they are neglecting
REQUEST	hi we regret the inconvenience caused please share your contact details with us you can now do so b 
COMPLAINT	i urge ms chanda kochar to intervene icici official are not customer frandly
COMPLAINT	dear sir if u have the answer to my query pls respond i am being harassed by ur official on this pretext 
MISCELLANEOUS	the grammar is quite a giveaway 
REQUEST	wow we can t withdraw with our cards again 
MISCELLANEOUS	if you have debit card check once sbi has blocked cards after a suspected security breach to reissu 
MISCELLANEOUS	that s the phone number of my access bank acct
MISCELLANEOUS	a small ell instead of small i in the address the s missing after http fraud mail g z
COMPLAINT	availability of challan in kannada must be made mandatory not on request
REQUEST	how can a fraudulent account be reported
COMPLIMENT	yes thanks to mr aravind swaminathan for his quick action to resolve all the issues but initially process was too delayed
COMPLAINT	good to see you appreciating attention to details however hasnt resolved my issue even in months 
COMPLAINT	kindly reverse the said charges immediately otherwise i will not think twice moving to banking ombudsman for the same
COMPLAINT	there is no process to address a current account customer lucknowmainbrach nocustomercare
COMPLAINT	it s amazing that your link cannot take my COMPLAINT completely i could just write a few words
COMPLAINT	i am now not able to call your custom suppo also this is matter or urgency
REQUEST	who is taking the first step of relationship with the big brand
MISCELLANEOUS	eg if i have euros usd on my card i want to withdraw euros the card is cutting usd giving me euros cuz usd is default
MISCELLANEOUS	a small ell instead of small i in the address the s missing after http fraud mail g z
REQUEST	ok i can t get my visa card to work on google site to pay for app
COMPLAINT	same way a chat suppo which tells me to call customer care number is useless
REQUEST	hello
COMPLAINT	i am trying to call your customer care for some urgent help waited for mins no one took my call
COMPLAINT	very very poor service from kotak bank near by deducted as per new account opening why 
COMPLAINT	already shared my number its already been hrs i dont think icici bank cares for its customers
COMPLAINT	interest charged even after opting for no cost emi for my purchase on using my cc please look into it waive it off
REQUEST	axis bank told to communicate kotak
COMPLAINT	sme care u hve shown me my entire a/c was cleaned out by some unauthorized cash withdrawls
COMPLIMENT	your mobile app is so much better than that complex website got the needful done in bleddy minutes heh 
SUGGESTION	availability of challan in kannada must be made mandatory not on request
MISCELLANEOUS	hello its almost week guys
COMPLAINT	change this to icicibanknevercares
REQUEST	rs cheque apy consent for debit card with photograph are all these compulsory for opening account in icici patan
COMPLAINT	this is for your info i don t want to COMPLAINT against anybody i made more than times call to that person 
REQUEST	hiiiii did not get any call text m ur side could u please help me out
REQUEST	dear my credit card return to your address without deliver please send again earlier blueda courier awb no 
REQUEST	nobody contacted me yet reg this
COMPLIMENT	thank you and for helping to resolve my account issues cc 
COMPLAINT	premature withdrawal of ppf modified by finance ministry not implemented by sbi branches plz circulate to branches
COMPLAINT	i have sr and this been pending with your lazy staff for a month can someone wake up to attend to this
COMPLIMENT	if you need details i will provide you details thanking you in anticipation 
COMPLAINT	have been trying since last months card blocked and late fees charged thrice worst customer service 
MISCELLANEOUS	sir/madam this atm is been installed in fjaj
COMPLAINT	he did not address my concern see j cj the bank is not allowed to automatically tak
COMPLIMENT	hey appreciate you trying to help the sister concern isn t a kotak bank issue read the tweet 
REQUEST	hello i already spent $ when the limit was $ can i still spend the new $ on pos using my card i am in egypt
COMPLAINT	i need money right at my doorstep this is th to th incident i m reporting i can t hear/read the wor
SUGGESTION	oh you do reply i thought u only duck n hide yes the amt is credited now hope u usd it well last days
COMPLIMENT	pls dont go with hdfc credit cards no offers or benefits for existing customers better go with sbi or banks
COMPLAINT	since years salary is not getting credited to my account till that time bank ppl were sleeping and now suddenly they wokeup
MISCELLANEOUS	mr sumit sain was kb employee at vasant vihar br the attached are the whatsapp chat wh hhek
REQUEST	i want to update my permanent address and not address for communication 
COMPLAINT	in two days but still no resolution such a bad service from axis bank
COMPLAINT	is net banking down 
COMPLIMENT	yes thank you
COMPLAINT	its being over a year i haven t received any reply on my issue seems u ppl are deaf enuf 
REQUEST	free my money free my money 
COMPLAINT	to help me sell the bel shares through the buy back offer he promised immediate call back but he has not called me back
COMPLAINT	i can t send the message since the form on the given link says please enter valid message 
COMPLIMENT	okay thanks ur advice
MISCELLANEOUS	a small ell instead of small i in the address the s missing after http fraud mail g z
REQUEST	in private sector banks only is rejecting ncah mandates stating random reasons please issue directives to control it
COMPLAINT	it s been more then a month but this bank don t care would suggest everyone to close their relationship with this bank shame
COMPLAINT	days atms none wrkng sadar ganga nagar why error msg in marathi i cnot undrstnd whts written 
COMPLAINT	the front desk representative dum dum mis behaved with me why bad treatment to customer very upset with this
COMPLAINT	neft done days bck still nt cr to beneficiary callcentre unable help useless unprofessinal guys rnning d show
COMPLAINT	ur fraud investigation team still not able to find out destination merchant or banker is it ur so called icicisafebanking
COMPLAINT	credit card payment transferred on nd oct not credited till date no practical solution offered zseodf
COMPLAINT	morons says they dont give personal loans to contractual employess they grant only to bonded lab 
REQUEST	how much is your monthly forex transaction limit
COMPLAINT	i have no debit card other wise bank cut the charges for debit card and not refund wht can i do
COMPLAINT	months srs to update my number and both times close the query saying updated i call back num not updated 
COMPLAINT	who gave you the right to deduct balance without customer s concern
MISCELLANEOUS	goodbye 
COMPLAINT	nothing bank can t help me with please let me know it s really annoying raised service request no 
MISCELLANEOUS	done
REQUEST	i have received the reply for the mail it says axismutualfund would look in to matter please clarify who will resolve
COMPLAINT	my money is been drained up in the name if imps without any reason need refund immediately
REQUEST	foreclosure is for closing the loan letter to cibil is to correct my score whc got dented bcz f kmb
COMPLAINT	very disappointed with siliguri forex division working is worse than government banks hope some action is taken
MISCELLANEOUS	followfriday top influencers this week have a great weekend 
COMPLAINT	fraudulent activity on my account icici chat team says they can t do anything about it kudos great service
COMPLAINT	every time instead f a resolution i m getin a foreclosure letter
REQUEST	too high tat can i expect any reve on sr 
REQUEST	can u share link fr sweep in fd optn hw to opt fr it 
COMPLAINT	since last half month you pulling your team and your team shouted on customer cheater
REQUEST	its not always like dt wit quicktelller i used quickteller before if nt that d new atm u gave dt quickteller is rejecting
MISCELLANEOUS	all cardholders whose cards have been blocked have been notified by sms
COMPLAINT	i tried to transfer money using quick teller and i was told issuer or switch inoperative but was still debited
REQUEST	has taken one step ahead of others and made apy compulsory for account opening in patan gujarat
SUGGESTION	availability of challan in kannada must be made mandatory not on request
REQUEST	hello access bank please you customer stood for me as referre to open a current account for gtbank an email has been 
COMPLIMENT	done robots
COMPLAINT	same on you yet i have not received my card no response from customer care same on 
MISCELLANEOUS	my contact no z itz nice c tat th lethargic attitude tat i saw wit ur rep here hs not eroded ur core 
COMPLAINT	so decided to seize my small funds in naira for over a week now for no exact reasons 
MISCELLANEOUS	without id
COMPLAINT	team request closed without even informing about the outcome wat happened with my money
MISCELLANEOUS	my number is 
COMPLAINT	you guys are silent again recd an email that my service request closed successfully without any resolution 
COMPLAINT	as per customer care exe imran ahemad otp /grid value ask for first time user great way to loose money 
REQUEST	my debit card is blocked due to pressing incorrect pin what should i do to unblock it
COMPLAINT	how do you expect your customers to call you if you don t provide any contact informatio tqc w
MISCELLANEOUS	i have od account in your neemuch fwa branch which no is in this account many time irrevere
COMPLAINT	your chat helpline is complete waste of time whatever u ask asked to contact custmore care y waste time 
MISCELLANEOUS	have contacted tarnaka branch for this in hyderabad
REQUEST	my bvn was linked after a long battle and now it is unlinked again on the grounds that my account has names and my bvn 
REQUEST	i ll b in delhi on nvmbr contact m
REQUEST	pls help i am getting this error since days urgent help required i am trying to update address fcahn xn
MISCELLANEOUS	a small ell instead of small i in the address the s missing after http fraud mail g z
COMPLAINT	whytake charges after months why so secretly why is there no fixed date charges to be deducted why take twice demat chrgs
COMPLAINT	worst bank enjoy harassing u have made simple situatuion a hell why dont u guys close down
COMPLAINT	shittiest service by unable to unblock credit card fully automated junk can t speak to a person with a soul a body
COMPLAINT	i made a request for new credit card on my new address which bank is not able to deliver call me will explain
MISCELLANEOUS	i ve done that
COMPLAINT	contractual employee with the indianexpress so we came in a tsunami or r we untouchables that loans cant be given to us 
COMPLAINT	so tell me what kind of security ur providing to my account and why it takes days and how can i survive in abroad now 
SUGGESTION	you guys better do customers can t be taken for a ride in this day n age
SUGGESTION	when you re well informed you are well protected always remember that sbi will never ask you for personal or financia 
REQUEST	the same thing happened last month and let me know if access bank app is not eligible for the payment
COMPLAINT	please reply all my messages 
COMPLAINT	your mobile app is not working from law few days what is the matter bdgmon
REQUEST	der access bank please help i just sent a dm right now
MISCELLANEOUS	days and the elephant called icici bank has not moved reward of banking from inception being wealth management customer
REQUEST	done plz check
COMPLIMENT	alright thank you
COMPLIMENT	the only mobile app that has not let me down is still access bank mobile app fantastic app guys welldone 
COMPLAINT	fed up with services never give deal with i buy such a pathetic and dishonour bank evr soxz ak
REQUEST	today i got a mail regading the same where mr sandeep asking for the further process let see if he could do that soon
COMPLAINT	worse service given by kotak mahindra bank took credit card charged me so badly pathetic service of customer care 
MISCELLANEOUS	sure 
COMPLAINT	if the hackers can get access to the database of then on what grounds do and stand 
REQUEST	when i am trying to open zqjkrlbo this shows you are not authorized to view this page why 
COMPLAINT	service request sr fruad atm cash withdrawal trans of rs i am in hyd atm trnsc in mumbai pls help
COMPLAINT	why should i waste my money for applying a new card applying for a new card is chargeable right 
REQUEST	so i will hav to goto d bank to get naira mastercard
COMPLIMENT	pls dont go with hdfc credit cards no offers or benefits for existing customers better go with sbi or banks
COMPLAINT	actually i am irritated with all ur stupid explanations that u are giving since a years tym now n d issue still unresolved
COMPLAINT	i guess access bank tweeter handles are on auto reply please prove me wrong by actually solving a customer problem thanks
COMPLAINT	any other wants home loan lead fed up ready to switch 
COMPLAINT	want to get your money stolen abused n ignored open an a/c wth 
MISCELLANEOUS	there are opportunities opportunity lies in volatility power woman shanti ekambaram of at 
MISCELLANEOUS	a small ell instead of small i in the address the s missing after http fraud mail g z
MISCELLANEOUS	mobile number doesn t verified
COMPLAINT	now after all this issues i am getting a notification of amount due as penalties common team poorkotakbank
MISCELLANEOUS	post success major indian banks all client experiment blockchain tech g
COMPLAINT	getting bad gateway from link y yvk
REQUEST	hello there still awaiting your feedback
COMPLIMENT	once again still haven t been debited for the visa card and my working days has started counting
REQUEST	please is there a way to get an otp in order to make online transfers while i am here in the uk
COMPLAINT	my dad is government employee and applied for loan from sbi bank is harrashing him plz help pathankot punjab
REQUEST	just dm you please have it checked and respond me 
COMPLAINT	your link is not working whenever i m looking to submit it is not submitting
REQUEST	hello pls kindly tell olumuyiwa to get back to me on the issue we discussed last week thanks
COMPLAINT	this is what you get now why can you not provide statements on app phone banking email b 
COMPLAINT	manager and deputy manager ignoring calls and not solving issues
MISCELLANEOUS	did that
COMPLAINT	plz ask yr people to speak to me now u guys r wastin my time levying interest and mentally torturing me
COMPLAINT	since morning i m trying but no help have dm as well but as usual no solution u should close this bank if cant handle
SUGGESTION	startup funding applying for a bank loan here is what you need to know 
SUGGESTION	register for e bill statements avoid physical copies save paper to gogreen to share ktbnzvw
REQUEST	want a call back on my number check dm for my number its is urgent
REQUEST	can a blocked debit card be activated
COMPLAINT	i am getting marketing calls from your executive whose number is even my number is registered with dnd
REQUEST	do u help startups to raise the capital
COMPLAINT	stop fooling your customer i didn t receive any call email from your side suggest everyone to not bank with 
MISCELLANEOUS	a small ell instead of small i in the address the s missing after http fraud mail g z
COMPLAINT	my experience is getting horrible now it your courier partner xpreesbees i don t know why they taking this much time
MISCELLANEOUS	a small ell instead of small i in the address the s missing after http fraud mail g z
COMPLAINT	not getting the grid card while adding money to the wallet via netbanking un 
COMPLAINT	tired of your promises
COMPLAINT	charges as annual fee i visited branch office ecil hyderabad telangana i have not received any response can some one addres
REQUEST	hi kotak i have asked you before it ll be great if you cud let us know who won myhelicoptershot contest are results out 
COMPLAINT	thank you but considering i already spent $ before the new limits were set can i still use my card for pos up to $ 
REQUEST	what is the ussd code for checking account balance on mobile
SUGGESTION	hi we are sorry you feel this way please share any reference number you may have received 
MISCELLANEOUS	axisbank vulnerability sqliinjection type is string db server mysql = axisbank 
MISCELLANEOUS	done
COMPLIMENT	responsive and sensible thanks for taking action on concerns need homeloan can you help 
REQUEST	can i withdraw cash with the nigerian debit card from the atm or it s only online and pos transactions
COMPLAINT	i have applied cc but no response m u
MISCELLANEOUS	join md at ascentconclave for an inspiring talk more info z rw
MISCELLANEOUS	after address change dear customer cheque book for acct xx resent by sigma courier awb sc on oct 
MISCELLANEOUS	hi sequel to our conversation kindly be informed that the feedback is currently receivin 
REQUEST	my phone is not available currently i will dm my email is that okay 
COMPLAINT	its shows that the service is currently disabled 
REQUEST	i have messaged you in details about your employee and the trauma which i am going thru
COMPLAINT	there is an issue with my credit card statement the branch said they can t help cust care exec put me on hold for mins
MISCELLANEOUS	a small ell instead of small i in the address the s missing after http fraud mail g z
COMPLAINT	it s been days since i first raised the issue both over call and email you still don t have answers
COMPLAINT	after days of failed transaction amount is not getting reflected to my account is my account no 
COMPLIMENT	noida branch is helpful but ur preet vihar delhi branch is very rude and uncooperative 
REQUEST	hi please elaborate your concerns at qlqaanhf for us to assist you 
COMPLAINT	do u ve ny timeline updat me on ur unethical illegal practice u can t use my mony ur expense 
COMPLIMENT	pls dont go with hdfc credit cards no offers or benefits for existing customers better go with sbi or banks
COMPLAINT	what the atm isn t fixed badi badi baatin vada pav khaate 
COMPLAINT	faulty trnsctng frm my sbi atm card at icici atm machine cstmr care nt rspndng
MISCELLANEOUS	your security is our priority we regret the inconvenience caused will be issuing new cards against all blocked cards
COMPLIMENT	i apologize for the below tweet thanks to your recent response i now know that i was referring to 
MISCELLANEOUS	if time is am why m waiting for debit card collection only at icic 
REQUEST	i used your atm to do transfer which didn t go thru but got debited n it s been almost a month n ure yet to rectify d prob
COMPLAINT	you have confirmed on mail that charges cant b waived off to which i hav askd u to mark loan as npa as i won t pay like fool
MISCELLANEOUS	no reference number but got some thread id number as 
MISCELLANEOUS	mill compound lower parel mumbai branch g gy 
COMPLAINT	kotak bank chor bank it seems like it s your dhanda to deduct amount ftom account 
COMPLAINT	not received any reference number but ya ur customer care has history of my conversation with dem
COMPLAINT	unbale acces imobile n unable to speak to customer care executive even after repeated calls to call center whats next
COMPLIMENT	thank you team icici for your help 
COMPLAINT	there is no mail with service request number dated october which was sent to me
COMPLAINT	link not working
COMPLAINT	int add payee page ifsc code search is showing wrong address for same code other sources showing c 
REQUEST	it s been over hrs kindly help my details are in your dm thanks 
MISCELLANEOUS	join md at ascentconclave for an inspiring talk more info ascen 
COMPLAINT	same on you yet i have not received my card no response from customer care same on 
COMPLAINT	is the imps service available today i am unable to use it 
SUGGESTION	exact atm location is bavdhan branch pune atm and for atm id i think u can easily find it by urself 
MISCELLANEOUS	a small ell instead of small i in the address the s missing after http fraud mail g z
MISCELLANEOUS	application form no ra branch ongole
COMPLAINT	it s more frustrating when you are expecting money and your banker is delaying it for no reasons feeling miserable
REQUEST	how can i raise a query using app there is no option in the app to write or raise a new query
COMPLAINT	no action yet on my cashback issue of icicipockets
REQUEST	please help to refresh my account now k still hanging
MISCELLANEOUS	what s up ghm
COMPLAINT	your courier partner xpreesbees is horrible not replying mail and not delivering product even if they had for last days
COMPLIMENT	access is my banking and i enjoy the servuces
REQUEST	i am ing vysya cutomer please suggest customer care number all kotak number does not work from my reg mobile
COMPLAINT	promised to disperse the loan in day but it tuk days is it fare time is very imp when any apply for loan
MISCELLANEOUS	i feel that you ought to have typed trust [you] are in a instead you are rather than your are 
COMPLAINT	is chanda kocchar s team trying to clean our pockets please return my money refer to dm s for details 
REQUEST	again i need a letter for rectification of cibil score i will foreclose but not without it 
REQUEST	hi ma card is platinum but as i am doing online purchase its not showing axis bank discount kindly look into
COMPLAINT	you guys are not looking in to by wrongful debit you guys have just being saying the same thing all over again
COMPLAINT	please learn how serve customer when you ask them to open ace account learn from icici how they treat privilege customers
COMPLAINT	what actually takes couple of min to solve you guys have been dragging for full working day shows up your attitude 
COMPLAINT	very disappointed with ur credit card and customer care service worst service have ever seen from any bank
REQUEST	till now not received any call from bank asking to collect the card spoke to ur cust care knw nthng is processed
REQUEST	free my money free my money 
MISCELLANEOUS	dear sir re access bank account adebowale ogunranti on monday october cont unv o
REQUEST	will call you up tomaroow siir thanks
REQUEST	please inform regarding the discontinued myrewards program of erstwhile vysya bank account holders
COMPLAINT	uncessary charges credit extra fees 
COMPLIMENT	hi we regret the inconvenience caused please share your contact details with us you can now do so by 
COMPLIMENT	paywithcapture though i ve finally succeeded in linking my account to it tank u
MISCELLANEOUS	hi we have made a note of your concern and informed our teams we will get back to you 
REQUEST	i need my atm asap how quickly can i get it
MISCELLANEOUS	the battle for indian mass market clients sees banks microfinance come together at a quickened pace h
COMPLAINT	wtf kotak charged my account repetedly four times and didn t care to tell me what for what kind of service is this 
REQUEST	shared my details by when can i expect call back from bank
REQUEST	i was told wait again another hrs since am of are u guys actually doin anytin abt this wrongful debit
COMPLAINT	bank is dependent to single person or bank usually do the same with customer this is the worst experience thank you
COMPLAINT	facing severe issues wth my bank a/c of yrs no resolution gvn inspite of numerous follow ups
COMPLAINT	cries in poverty look at my mate and you can t give me my common $ let me per day lzcrgao
COMPLAINT	credit card issues only dumping my daily activities let me know when will resolve
COMPLAINT	the passwd reset mechanism is just plain downright lousy having reset it doesnt work rd day still struggling banking
COMPLAINT	why is credit card not updated in cibil for my card 
COMPLAINT	you guys last called me on st october saying someone from bank accounts team will call me days later nothing
COMPLAINT	pathetic service is the only word i can think offs 
COMPLAINT	why there s no kannada language in ur challan saw this today in bhattarahal
REQUEST	is contactable number if serious about my grievance pl contact on the said number
COMPLAINT	feeling cheated
REQUEST	i just got a text from you saying my account has been restricted reason no bvn 
REQUEST	yes tell me the status of my card 
COMPLAINT	in a mtter of scnds the entire a/c ws swiped the crd ws safe with me wud like to knw of ur wndrful scurity msrs
REQUEST	hi i need to update my phone number connected with my card all my otps go to my previous number which is not in use
MISCELLANEOUS	a small ell instead of small i in the address the s missing after http fraud mail g z
COMPLAINT	just got a call frm ur telemarketer i told her i don t hav credit card n indeed i just hav debit card she called me liar
COMPLAINT	i hv done a neft frm my a/c this mrng to a sbi a/c still that transaction has nt been done may i know the reason 
REQUEST	kotak securities portal does not show irr on the stocks bought can u pls look into same 
COMPLAINT	our issue has not been resolved their are charges levied tune to rs and they are reversing only rs are we beggars
COMPLAINT	still service requests are open icicicustomercarewontcare 
REQUEST	pls i need the code to check my account balance thanks
COMPLAINT	bank complain no is sr till now i haven t got any positive response from the icici plz do the needful asap
COMPLAINT	your netbanking is down and so is your call centre what s happening 
COMPLAINT	please implement penalty on banks like who reject nach mandates of nbfcs for random reasons
COMPLIMENT	okay thanks
REQUEST	please there should be mobile banking in windows phone is affecting me since my android spoil
REQUEST	pls tel when you wil deliver my card 
COMPLAINT	in this challenging times reversal of failed pos transaction shud nt take days 
COMPLAINT	the information displayed we are unable to deduct money from your card sorry for the inconvenience 
SUGGESTION	i have used other atm you must not charge me for that even if my transaction exceeds 
REQUEST	dont you understand i need an email id that link doesnt provide an email id 
COMPLAINT	just one reply needed why after months is it mentioned in your charges table why manually deducting charges 
COMPLIMENT	yeah i ve spoken to a rep and my problem has been sorted out thanks 
COMPLIMENT	thanks i m waiting 
MISCELLANEOUS	sorry info u tat i hv not been cntctd uptil now inspite f providin my cntct details as askd by u th wait continues 
REQUEST	need help
COMPLIMENT	antiphishing com along with your contact details thank you for the ale and your continuing
MISCELLANEOUS	my no 
REQUEST	where is my courrier q q
COMPLIMENT	really happy to be pa of this bank very caring supporting customer service staff thank you for the past experience
COMPLAINT	my mobile banking app was blocked i can t log into my account and i tried to unlock the device but i could not 
COMPLAINT	poorva sending mail and required documents for the last days
MISCELLANEOUS	a small ell instead of small i in the address the s missing after http fraud mail g z
COMPLAINT	customer care needs pin no way i can talk to anyone without pin my no please i need to use the card now
REQUEST	i hope you know i cannot dm untill follows me but my registered account no is 
COMPLAINT	why there s no kannada language in ur challan saw this today in bhattarahal
REQUEST	i have student id and the nimc i told you what else do you need i dnt have a pvc
COMPLIMENT	fine thanks
SUGGESTION	the branch has updated it on my customer profile such that i get all the account updates on the new number however contd
COMPLAINT	after days of wait calls finally i have to reso twitter you debit me thrice for a transaction and no credit yet
COMPLAINT	please how much do you charge for verve card re issue i think you might have overcharged me
MISCELLANEOUS	alright
COMPLAINT	still waiting for call in dis era i had to visit branch yet issue is unresolved
COMPLAINT	i haven t received card yet no one sharing pod what kind of service is this 
REQUEST	can i do that without coming to nigeria <u be><u >
COMPLAINT	i just want to know wht u r doing alway ans same i want result wht time will take to slove this
COMPLAINT	customer ser executive says that this is how the bank works we close queries it s customers responsibility to follow up 
REQUEST	this leaves me stranded anyway to have a fresh $ limit for the rest of the month 
REQUEST	how much time more u need 
COMPLAINT	should i bank when is working fine or when i need poorestsuppo pleaseclosemyaccount canttakethisshitanymore
MISCELLANEOUS	my top followers find yours free at w tmm
COMPLAINT	i have sent you dm and fyi your bank is saying that they will need days to process this request of fraud transaction 
REQUEST	i am a customer of your bank do resolve this issue kuqg
COMPLAINT	got two pins without any credit card poor customer service dissatisfied customer kindly help ydrq
COMPLAINT	okay thanks thing more i told u to deactivate the sms ale service bt still u r charging me yaxes every month
REQUEST	pls reve 
COMPLAINT	dear any dynamic access code or activation keys that u sending me r not reaching me somehow just not reaching how do i log in
SUGGESTION	i called and was told i can make the request via customer care and so i did 
MISCELLANEOUS	hi sorry for the trouble we ll look into it at the earliest 
COMPLAINT	your internet bank facility is not reliable 
REQUEST	hey there is no update on this kindly update i hv already shared my contact details 
COMPLAINT	when i get callback from your bank nothing happens when someone press then what s the purpose of callback
COMPLAINT	my phone no is hv bn tryng cstmr care for arnd an hr no one rspnds
REQUEST	where is my debit card online tracking of awb shows page not found awb 
COMPLAINT	have a cheque coming in tomorrow you re putting my credibility at risk this is very irresponsible
COMPLAINT	imps ref failed on oct amt debited waiting for refund crn 
COMPLAINT	shut this official page then if you guys cannot repond to cuatomers compalint
COMPLAINT	same till date no call yet pathetic
REQUEST	i m interested open trinity a/c with kotak in mg road blr branch can u ask ur expe to call me and explain
COMPLAINT	if ur bnk have little shame then ur representative can call me now 
REQUEST	what is your gbp ngn rate today using an access bank debit card
MISCELLANEOUS	a small ell instead of small i in the address the s missing after http fraud mail g z
REQUEST	can i make purchases in ngn from foreign sites that suppo dynamic conversion and does the limit affect it
COMPLAINT	i hav been trying to call on of your branches in andheri w mumbai for forex availability unable to get thru any urgent
COMPLIMENT	issue resolved
COMPLAINT	also this is not about you calling me but selling me something based on lies deceptions
REQUEST	you guys don t have a branch in monrovia if you do please give me the address thank you
REQUEST	hello good morning without my visiting your branch pls can i unlock a device for the online banking app 
COMPLAINT	rajourigarden branch newdelhi worst service cheques encashed but no detail of my accounts
REQUEST	i want to receive a message only per transaction not multiple messages
REQUEST	i have shared my registered mobile number through dm please check it
COMPLAINT	nobody s got in touch with me yet
COMPLIMENT	thnk u issue resolved
COMPLAINT	bunch of incompetent people everywhere in this country 
COMPLAINT	why is mr ravi narayanan is not giving call as confirmed ref no icicicare= tarikhpetarikh icici
SUGGESTION	don t trust on charing for any thing no rule no regulation ever slow process compare to sbi n 
COMPLAINT	tried reaching customer care they said can t help if i don t have transaction decline slip have i lost my money is dere cont
COMPLAINT	this is to inform you that more than rupees available in wrong account tack imme hhor smz
REQUEST	pls dm me to reply sorry for d last post
COMPLAINT	this is a case of fraud your bank should take immediate actions you should sta contacting merchant payment gateway 
MISCELLANEOUS	a small ell instead of small i in the address the s missing after http fraud mail g z
MISCELLANEOUS	a small ell instead of small i in the address the s missing after http fraud mail g z
COMPLAINT	i hope you are able to help and ensure i don t suffer not cause the customer service the dept and the branch didn t care 
COMPLAINT	good job time for to learn co ylbizeym
REQUEST	i want to deposit some inr in some kind of flexi fd getting highter rate than savings and flex to withdraw anytim help plz
REQUEST	gm how much is your dollar exchange rate for web transaction
COMPLAINT	unable to use netbanking service to transfer funds within kotak accounts complaining for the rd time still unresolved
COMPLAINT	still cheque is not cleared slowbank 
COMPLAINT	cheating agent gone absconding COMPLAINT blatantly ignored 
COMPLAINT	why your offcials are always out of their mind and dont rread the mail carefully i feel like completelly pissed off 
COMPLAINT	is this how u make money with your malfunctioning atm on what grounds is extra rs being charged lqkr x
COMPLAINT	when will u st letting ur customers like me know before taking money out of the a/c the bank is urs nt the money in the a/c
COMPLAINT	each time i try to log in i have problems now my account number is not recognised and the only phone numbers are in india 
COMPLAINT	rbi reduced rate by bps however icici reduced only bps 
REQUEST	hi please dial to view your account balance thanks ^al
REQUEST	why was the account blocked without her complaining about any fraudulent activity on it calling a working class at night
REQUEST	i plan to use my credit card st time today don t remember pin no customer suppo available today mobile no not registered
COMPLAINT	hiiii before days i raise a request on your email id but my query is resolved yet wrost service 
REQUEST	still can t login my app without resetting the app somene called and asked questions but didn t resolved anything
COMPLIMENT	happy birthday we appreciate you enjoy your day ^ven
COMPLAINT	my icici account has been cloned by some one and withdrawn k from delhi as per the icici bank cont d 
COMPLAINT	i did write and was awaiting a call y day no one called my issue is still not resolved as mobile is not registed yet
COMPLAINT	everything is shared with your team that day your team documented everything i don t want to repeat same thing again 
COMPLAINT	pathetic services here in kanpur never seem to improve services whatsoever prvilige banking a sham
REQUEST	inr k got wrongly transferred to sb ac instead of sb ac request for your kind help m 
MISCELLANEOUS	cards are not few
SUGGESTION	hi we re sorry you had this experience and want to make this right please share the reference 
REQUEST	i have a platinum debit card linked with saving a/c am i eligible for edge reward point programme
COMPLAINT	funding a township which is not approved by lda is also apa of this fraud scusd
COMPLAINT	what happened to my cheques these were pay at par
REQUEST	let s talk if you are interested in next edition of at bangalore 
COMPLAINT	i got a message that says i met your executive at at pm now when i didn t wtf is going on 
COMPLAINT	cheque dropped on th oct at jb nagar bangalore not cleared yet call center said cheque not yet gone for clearance 
COMPLAINT	what do you understand by priority it means one month 
MISCELLANEOUS	cc closure request and confirmation but card account still in force j xp
REQUEST	please reach me 
COMPLAINT	worst pa is you guys don t have a call back service and expect customers to follow up
REQUEST	recharging online trying pay bills with vogue pay also transferring money online it keeps saying contact ur bank why 
COMPLAINT	i haven t received card yet no one sharing pod what kind of service is this 
COMPLAINT	same thing you are repeating frm last days
COMPLAINT	also you need to take pledge to solve bugs on internet banking on top priority rather than keep customers confused
MISCELLANEOUS	your security is our priority we regret the inconvenience caused will be issuing new cards against all blocked cards
COMPLIMENT	alright thanks
COMPLAINT	why kotak is forcing me for ca attestation while i am not in audit they don t have transparency
COMPLAINT	i have submitted the evidence of whatsapp chat and the answer is same share the email id and will send to you all details 
COMPLAINT	visits branch calls at customer care days of interaction with loan executive still waiting patheticservice
REQUEST	please whatever u want in front of public let them know about your services
COMPLAINT	hello how does one contact u i need to block my lost debit card ur app is useless and ur toll free is till pm
COMPLAINT	requested for home loan documents at the branch i can t understand why it should take days for a simple request
COMPLAINT	i shared number yesterday got your confirmation today early morning however no one reached out to restore the card yet 
REQUEST	dnt make me wait for another months and then say we cannot do anythn 
MISCELLANEOUS	i had subscribed to mymoney during the offer period didn t get the amazon voucher yet when can i 
