Expected,Predicted,Content
COMPLAINT,COMPLAINT,if you don t do anything about it in hours im shifting to 
COMPLAINT,COMPLAINT,fraudulent activity on my account you guys don t even care to reply to the email
COMPLAINT,REQUEST,just got a call frm ur telemarketer i told her i don t hav credit card n indeed i just hav debit card she called me liar
COMPLAINT,COMPLAINT,i received credit card not active which was valid from f in feb you charged me to avoid cibil faulter repay me
COMPLAINT,COMPLAINT,why your offcials are always out of their mind and dont rread the mail carefully i feel like completelly pissed off 
COMPLAINT,COMPLAINT,in aug i booked bus ticket through using debit card as said i am supposed to get rs still i have not 
COMPLAINT,COMPLAINT,appno onemonth goneby n partial pickup of document has been done no wonder u r loosin mindshare n marketshare
COMPLAINT,COMPLAINT,each time i try to log in i have problems now my account number is not recognised and the only phone numbers are in india 
COMPLAINT,REQUEST,not getting the grid card while adding money to the wallet via netbanking un 
COMPLAINT,COMPLAINT,several reasons incapable ppl mistreat u misbehave never solve problem dont understand basucs u r penalized
COMPLAINT,COMPLAINT,fake cleanliness campaign this bank enjoy harassing customers
COMPLAINT,COMPLAINT,do whatever u want i just don t need any more calls i need execution of the commitment i am not repeating again again 
COMPLAINT,COMPLAINT,worst bank enjoy harassing u have made simple situatuion a hell why dont u guys close down
COMPLAINT,COMPLAINT,worst bank who enjoy harassing u
COMPLAINT,COMPLAINT,no action yet on my cashback issue of icicipockets
COMPLAINT,COMPLAINT,but without my approval why my account info updated frequently 
COMPLAINT,MISCELLANEOUS,without customer knowledge every now and then updating details recently remove my mobile number m my ac feel unprotected
COMPLAINT,COMPLAINT,what do u want customer should die else u won t stop harassing not once not twice every time u guys harass and i ll treat
COMPLAINT,COMPLAINT,what do u guys think we have an account here so u would behave like as u feel harass me for your comfo
COMPLAINT,REQUEST,just interact with sayed at and he is telling me that the normal debit card easily hacked compare of coral debit m shocked
COMPLAINT,COMPLAINT,to make dd we need to fill dd slip n ur dd charges r rs per dd so how do u benefit the cust indianbanking rbi
COMPLAINT,COMPLAINT,chor bank still didnt able to find anything 
COMPLAINT,COMPLAINT,is freaking me by draining all my money no help till now
COMPLAINT,COMPLAINT,congrats for new recordno response to my sr in more than months
COMPLAINT,COMPLAINT,how long it s more than a month since i raised this complaint
COMPLAINT,COMPLAINT,let down my expectations response is disappointing and inefficient paper work i expect swift action on this
COMPLAINT,COMPLAINT,looping you this guys have recovered money in a very unethical manner
COMPLAINT,REQUEST,my kotak netbanking not showing updated statement details
COMPLAINT,COMPLAINT,i have a one time closure letter dated for my loan account after lot of follow up it is not closed 
COMPLAINT,COMPLAINT,team request closed without even informing about the outcome wat happened with my money
COMPLAINT,COMPLAINT,what haapen guys again rs was deduted from my account without any information should i highlight this issue with uday kota
COMPLAINT,REQUEST,i thought grievance redressal is slow only for me ohh it s same for everyone badservice waitingfrommonths
COMPLAINT,COMPLAINT,now after all this issues i am getting a notification of amount due as penalties common team poorkotakbank
COMPLAINT,REQUEST,u dnt wanna resolve my problem dnt want to talk to me u rnt respondin for ages u nly want me to exit your bank
COMPLAINT,COMPLAINT,already raised a consumer complaint against your bank kotakyou can congratulate your executive for this 
COMPLAINT,SUGGESTION,poorva sending mail and required documents for the last days
COMPLAINT,COMPLAINT,my complaint has not been resolved and yet i am getting a mail today saying my complaint has been closed how
COMPLAINT,COMPLAINT,it does not pertain to kotak mahindra bank it is for kotak securities read the tweet man
COMPLAINT,COMPLAINT,customer service sucks at kotak life insurance and conveniently does not have atwitter handle also kotaklife 
COMPLAINT,COMPLAINT,the dangerous point in any deal is star n ur sheet is full of it which means u intend to cheat people if they do nt notice
COMPLAINT,COMPLAINT,every bank takes a charge and i am fine with it but you need to tell not take it discreetly thats my point why the time lag
COMPLAINT,COMPLAINT,chetting the customer and not replying
COMPLAINT,COMPLAINT,whytake charges after months why so secretly why is there no fixed date charges to be deducted why take twice demat chrgs
COMPLAINT,REQUEST,you really need a month to respond to an email
COMPLAINT,SUGGESTION,if u are charging on a toll free number then y the hell we need to listen all unrelated promotional offers
COMPLAINT,COMPLAINT,i am applying third time they don t give anything in writing everything is verbal with tough condition
COMPLAINT,COMPLAINT,feeling cheated
COMPLAINT,MISCELLANEOUS,hello team i have opened savings account in october without any clue my account was debited with for debit card
COMPLAINT,COMPLAINT,do u know what is my issue i have calling last days n not getting solution running behind u n fuck off
COMPLAINT,COMPLAINT,nothing bank can t help me with please let me know it s really annoying raised service request no 
COMPLAINT,COMPLAINT,till today haven t received update on request nor request completed unable to understand delay of months for a small request
COMPLAINT,COMPLAINT,offering a range of financial services wo any knowledge of service rm addressing a customer wo a salutation lol
COMPLAINT,COMPLAINT,shame th day of twitter followup rd day of branch request dtd sep no reversalclosure executed no reply 
COMPLAINT,COMPLAINT,uncessary charges credit extra fees 
COMPLAINT,COMPLAINT,from august u ppl are solving this issue i would like to change my saving account now
COMPLAINT,REQUEST,days are complete still my cashback isn t credited to my account i have the reciept also for the same stating cb details
COMPLAINT,REQUEST,need to fly london delhi to get this resolved share email address to send ticket invoice for re imbu 
COMPLAINT,COMPLAINT,unfortunately u still did not consider it appropriate to answer my query
COMPLAINT,COMPLAINT,hell guys i have opened an account with u guys days ago but till now the account is not active yet
COMPLAINT,COMPLAINT,appreciate twitter team for quick response but i am bearing for more than a week you can understand why people choose pl ty
COMPLAINT,COMPLAINT,my account was with ing vysya after acquiring by kotak bank fee increased now asking for k as amb
COMPLAINT,COMPLAINT,bank is dependent to single person or bank usually do the same with customer this is the worst experience thank you
COMPLAINT,COMPLAINT,from last days branch official is saying your request is with central team we cant commit say do anything 
COMPLAINT,COMPLAINT,i got money instead of k from axis bank atm and m a customer of 
COMPLAINT,COMPLAINT,i will but that s not solution to my banks suppo number not being reachable
COMPLAINT,COMPLAINT,when i get callback from your bank nothing happens when someone press then what s the purpose of cal 
COMPLAINT,COMPLAINT,they are deducting money for no reason 
COMPLAINT,COMPLAINT,is freaking me by draining all my money no help till now
COMPLAINT,COMPLAINT,all customer relation mangers too busy to handle an emergency poorcustomerservice
COMPLAINT,COMPLAINT,please find alternate solutions to help customer and not trouble them this is my third complaint on tweeter
COMPLAINT,COMPLAINT,i want to say an only single word to kotak bank that is shut down call me if you want to contact me 
COMPLAINT,COMPLAINT,eight days since i funded for new sb ac account still not opened totally disappointed jifistatus
COMPLAINT,COMPLAINT,they say they r helpless it is with central team which does reversal closure they will do it in sequence no time commited
COMPLAINT,COMPLAINT,customer ser executive says that this is how the bank works we close queries it s customers responsibility to follow up 
COMPLAINT,COMPLAINT,months srs to update my number and both times close the query saying updated i call back num not updated 
COMPLAINT,COMPLAINT,your netbanking is down and so is your call centre what s happening 
COMPLAINT,COMPLAINT,ing vysya merged to kmb consequently all the customers are put in trouble even day to day transactions have become a big task
COMPLAINT,COMPLAINT,worst customer service ever after calling for nth time on helpline i could reach your representative and call disconnected
COMPLAINT,COMPLIMENT,no thanks i will close my account there are another options availble of kotak you people are charging each thing
COMPLAINT,COMPLAINT,was faked by one of your agent to open an ace account and have been experiencing nightmares
COMPLAINT,COMPLAINT,want to open an acct customer service telling they trying to call me but whatever calls i got they marked as spam by others
COMPLAINT,COMPLAINT,is it so difficult to help yr customers to correct their cibil that too bcz your own bank delayed the pdcs
COMPLAINT,COMPLAINT,i hav recvd the foreclosure nly and there is no letter with it
COMPLAINT,REQUEST,will send more proof proving your incompetence kotakchor
COMPLAINT,REQUEST,spent almost an hour trying to gt help now in branch kotakchor cp
COMPLAINT,COMPLAINT,again extremely disappointed your privilege customer mgrs do not keep commitments stop answering calls refuse to ack sms 
COMPLAINT,MISCELLANEOUS,high time theses companies should sta taking consumer distress as important fraud kotakmahindrabank ht
COMPLAINT,COMPLAINT,why you proclaim that you have a customer care suppo when you can t keep it 
COMPLAINT,COMPLAINT,in did transaction on irctc to book a ticket though net banking then cancelled ticket as per irctc amount is sent to bank
COMPLAINT,COMPLAINT,crn no have requested for hard copy of my internet banking password on th sept e mail also sent but 
COMPLAINT,COMPLAINT,well it gonna be days still waiting for my cheque clearance for god sake what kinda banking system is this frustrated
COMPLAINT,REQUEST,it is so disgusting st thn then rejects my application for pls cr crd despite all records ok
COMPLAINT,COMPLAINT,your team don t think update me even i called your bank representative he shouting on me 
COMPLAINT,COMPLAINT,have got the answer its around days over and your turtle team still trying 
COMPLAINT,SUGGESTION,yes the issue remains the same despite changing the browser need your assistance here 
COMPLAINT,COMPLAINT,is the imps service available today i am unable to use it 
COMPLAINT,COMPLAINT,after reply personally not replying only they are worried about public domain 
COMPLAINT,REQUEST,is there any update its almost a month 
COMPLAINT,REQUEST,if the hackers can get access to the database of then on what grounds do and stand 
COMPLAINT,REQUEST,respected sir i have an idea to achieve more and gain revenue as well as customer so for my suggestion please reve me thnx
COMPLAINT,COMPLAINT,requested for home loan documents at the branch i can t understand why it should take days for a simple request
COMPLAINT,COMPLAINT,dear icici bank my father is getting calls from one of icici employee who is misbehaving with him for past loan settlement
COMPLAINT,REQUEST,bearing it for the third time writing an email to service loans com in the middle of night consider referring to it 
COMPLAINT,COMPLAINT,my dad is government employee and applied for loan from sbi bank is harrashing him plz help pathankot punjab
COMPLAINT,REQUEST,i have noticed fraudulent activity on my net banking and a huge amount is missing please help 
COMPLAINT,COMPLAINT,my icici account has been cloned by some one and withdrawn k from delhi as per the icici bank cont d 
COMPLAINT,COMPLAINT,i am charged mab charges on my account thrice without any info available on my account profile about mab reqmt plz rvrs
COMPLAINT,REQUEST,i have sent you the details in dm please look into this matter very urgently
COMPLAINT,COMPLAINT,haven t received a neft credit ale to a payee for a transfer i did in the morning help please
COMPLAINT,COMPLAINT,unbale acces imobile n unable to speak to customer care executive even after repeated calls to call center whats next
COMPLAINT,COMPLAINT,hey i am still awaiting for my k no update from the branch please take immediate action its high time now
COMPLAINT,COMPLAINT,what is the progress on this unbelievable laxity
COMPLAINT,REQUEST,awesome customer care just been advised to ignore security sms we send it to all ignore it please veryfunny
COMPLAINT,COMPLAINT,in your net banking portal taxes paid yesterday hasn t been confirmed even after hours no challans stuck with my it returns
COMPLAINT,COMPLAINT,doesn t even pertain to kotak bank please read
COMPLAINT,COMPLAINT,very strange i am getting all the calls don t know how you are unable to reach please call tomorrow at am
COMPLAINT,REQUEST,hi i want to unblock my credit card tried calling but number is not working please help
COMPLAINT,REQUEST,how much time does it take to open a saving account in your bank it s been a week and yet no response from branch 
COMPLAINT,COMPLAINT,need statement my biz loan been running from branch to customercare to loan guys past week but no result can some help
COMPLAINT,MISCELLANEOUS,will anyone come forward with answer can you process reversal n closure today if not today then by what date 
COMPLAINT,COMPLAINT,looting customers in the name of travel card hoping for someone to help out hs
COMPLAINT,REQUEST,have current ac but unable to use mobile banking for second err invalid credentials please assist
COMPLAINT,REQUEST,should i bank when is working fine or when i need poorestsuppo pleaseclosemyaccount canttakethisshitanymore
COMPLAINT,COMPLAINT,the sms was shared with your team last week and duly acknowledged by them what else u need 
COMPLAINT,COMPLAINT,premature withdrawal of ppf modified by finance ministry not implemented by sbi branches plz circulate to br
COMPLAINT,COMPLAINT,your telephone suppo is not able to provide correct info in creditcard interest what is your email help
COMPLAINT,COMPLAINT,your illiteracy about india its ppl continues not sure how it makes sense u when u air hindi ads in kannada fm channels
COMPLAINT,COMPLAINT,till now no one contract me just see how is your systems is working i have your cc card i want to have internet banking
COMPLAINT,COMPLAINT,banks like doesnt suppo in the transfer of single female employees to there home state nor in the work time
COMPLAINT,COMPLAINT,i informed a bug in imobile app n a wrong transtn hapnd in july raised complnt no result no use
COMPLAINT,COMPLAINT,worst bank service i have ever seen the one in koramangala branch bangalore no response for call please improve it asap 
COMPLAINT,COMPLAINT,please check with your branch official before posting they are saying that they can not do anything it is with central team 
COMPLAINT,COMPLAINT,atm machines should mention cards issued for foreigners will not be given money but will help deduct your balances sham
COMPLAINT,COMPLAINT,thanks for reversing d charges bt still few r pending i e for yestrdy today onwards u should better take care such charges
COMPLIMENT,COMPLIMENT,thank you 
COMPLIMENT,COMPLIMENT,thanks for assistance
COMPLIMENT,COMPLIMENT,thanks a lot
COMPLIMENT,COMPLIMENT,congrats boss enjoy <u c><u c>
COMPLIMENT,COMPLIMENT,yes thanks to my favourite bank
COMPLIMENT,COMPLIMENT,thanks u guys were rely helpful god bless
COMPLIMENT,COMPLIMENT,thanks but has already helped me so things out
COMPLIMENT,COMPLAINT,paywithcapture though i ve finally succeeded in linking my account to it tank u
COMPLIMENT,COMPLIMENT,okay thanks
COMPLIMENT,COMPLIMENT,thanks
COMPLIMENT,COMPLIMENT,good morning done as requested
COMPLIMENT,COMPLAINT,have received my amount of thank you have learnt that cod is safest when shopping
COMPLIMENT,REQUEST,thanks hope concerned team will progress from looking into it to fixing it at some stage 
COMPLIMENT,COMPLIMENT,thank you
COMPLIMENT,REQUEST,thanks for calling me providing me the necessary details
COMPLIMENT,MISCELLANEOUS,yes rm contacted and promised resolution by mid next week will confirm on receipt of the amount thank you appreciated 
COMPLIMENT,MISCELLANEOUS,done robots
COMPLIMENT,REQUEST,tks for your prompt reve pls take prompt action on those people too idz xw z
COMPLIMENT,COMPLIMENT,pls dont go with hdfc credit cards no offers or benefits for existing customers better go with sbi or banks
COMPLIMENT,COMPLIMENT,pls dont go with hdfc credit cards no offers or benefits for existing customers better go with sbi or banks
COMPLIMENT,COMPLIMENT,i would like to appreciate all the steps taken by miss sita for helping to resolve my long going issue with icici
COMPLIMENT,COMPLIMENT,thank you
COMPLIMENT,COMPLIMENT,thnks to giving a chance to visit club mahindra reso superb living experience der hope t
COMPLIMENT,COMPLIMENT,thnks to giving a chance to visit club mahindra reso superb living experience der hope to see u again
COMPLIMENT,COMPLIMENT,thnk u issue resolved
COMPLIMENT,COMPLAINT,thanks team i checked with the local branch in mumbai they asked me to apply at bangalore branch which i can t 
COMPLIMENT,COMPLIMENT,thank you all for your super cool entries in myhelicoptershot contest winners please dm your contact details to claim 
COMPLIMENT,REQUEST,thank you please look into it
COMPLIMENT,COMPLAINT,show me the action you taken regarding this how can i believe what action you taken reply with details
COMPLIMENT,REQUEST,great offer on big basket green tuesdays but give it atleast twice per month per customer 
MISCELLANEOUS,REQUEST,alright but i will be able to withdraw today
MISCELLANEOUS,REQUEST,without id
MISCELLANEOUS,MISCELLANEOUS,dear sir re access bank account adebowale ogunranti on monday october cont 
MISCELLANEOUS,REQUEST,open atm at ajyodha village pin wb we have place and commercial electricity licence armed guard manab 
MISCELLANEOUS,COMPLAINT,some months back people had just asked me to provide nominee details and i provided my wife s pan card copy and photo
MISCELLANEOUS,MISCELLANEOUS,does clean my coach works madam drdibyendupal com
MISCELLANEOUS,REQUEST,here is what your apply online link leads to gm ck
MISCELLANEOUS,COMPLAINT,when am i getting d call 
MISCELLANEOUS,COMPLIMENT,exactly <u d>
MISCELLANEOUS,COMPLAINT,i have recive the mail for conformation nitin tambe your icici credit card application ref no kbj
MISCELLANEOUS,REQUEST,on th have made payment of inr nd at that time representative said there were no dues because my emi refunded 
MISCELLANEOUS,SUGGESTION,hi we have made a note of your concern and informed our teams we will get back to you 
MISCELLANEOUS,MISCELLANEOUS,that s the scamsters statutory warning they just can t let go of that signature 
MISCELLANEOUS,COMPLAINT,shocked this is not mine co avtjdsyiu
MISCELLANEOUS,MISCELLANEOUS,a small ell instead of small i in the address the s missing after http fraud mail g z
MISCELLANEOUS,COMPLAINT,bank s fraud detection logic automatically suspended card temporarily to prevent further transactions 
MISCELLANEOUS,MISCELLANEOUS,a small ell instead of small i in the address the s missing after http fraud mail g z
MISCELLANEOUS,SUGGESTION,sorry i was traveling in delhi have no knowledge about area
MISCELLANEOUS,MISCELLANEOUS,a small ell instead of small i in the address the s missing after http fraud mail g z
MISCELLANEOUS,COMPLAINT,maybe the setting is not active since i was not able to send dm co ovmvznkop
MISCELLANEOUS,MISCELLANEOUS,a small ell instead of small i in the address the s missing after http fraud mail g z
MISCELLANEOUS,MISCELLANEOUS,a small ell instead of small i in the address the s missing after http fraud mail g z
MISCELLANEOUS,COMPLAINT,somewhere in uttam nagar delhi
MISCELLANEOUS,MISCELLANEOUS,a small ell instead of small i in the address the s missing after http fraud mail g z
MISCELLANEOUS,COMPLAINT,and my no is 
MISCELLANEOUS,MISCELLANEOUS,a small ell instead of small i in the address the s missing after http fraud mail g z
MISCELLANEOUS,REQUEST,i have premium account in icici
MISCELLANEOUS,REQUEST,time to read get free help from moneylife foundation 
MISCELLANEOUS,COMPLAINT,i have already sent dm to you and 
MISCELLANEOUS,MISCELLANEOUS,jitendra tripathi director synotive technology india pvtltd ltd 
MISCELLANEOUS,MISCELLANEOUS,my number is 
MISCELLANEOUS,MISCELLANEOUS,it s ur connaught place branch
MISCELLANEOUS,REQUEST,sorry i m nt in delhi i ll be back in nvmbr 
MISCELLANEOUS,COMPLAINT,when after i shift account
MISCELLANEOUS,REQUEST,icici bank atm ambarnath e ambarnath rly stn east near booking window thane maharashtra i dont have atmid
MISCELLANEOUS,MISCELLANEOUS,mob no 
MISCELLANEOUS,MISCELLANEOUS,my cell no is 
MISCELLANEOUS,COMPLAINT,sirmadam this atm is been installed in fjaj
MISCELLANEOUS,MISCELLANEOUS,my cc acnt was closd on may may was sr closure date pl share commu 
MISCELLANEOUS,COMPLAINT,i just got this notification where the offer will expire on a past day <u a> 
MISCELLANEOUS,REQUEST,branch is lavelle road bangalore
MISCELLANEOUS,COMPLAINT,application form no ra branch ongole
MISCELLANEOUS,MISCELLANEOUS,the registered number is i can currently be reached on 
MISCELLANEOUS,MISCELLANEOUS,done
MISCELLANEOUS,MISCELLANEOUS,i dmed you my contact number
MISCELLANEOUS,REQUEST,pa time job without investment earn for information type join and message me on whatsapp 
MISCELLANEOUS,COMPLAINT,goodbye 
MISCELLANEOUS,MISCELLANEOUS,congrats chiefdigitalofficers who made the news in sept from https 
MISCELLANEOUS,MISCELLANEOUS,sent
MISCELLANEOUS,MISCELLANEOUS,i ve done that
MISCELLANEOUS,COMPLAINT,it is not even to be assessed by the effectiveness of the popular channels
MISCELLANEOUS,REQUEST,lol it s crazy
MISCELLANEOUS,MISCELLANEOUS,there is no option to direct message you my personal phone number
MISCELLANEOUS,MISCELLANEOUS,selling starts with understanding the needs of the prospect 
MISCELLANEOUS,REQUEST,today is i m i m lagos and n is debited from my account around sapele road in beni wuy zbmz
MISCELLANEOUS,COMPLAINT,that s wah it kip bringing out x
MISCELLANEOUS,MISCELLANEOUS,owk i mean saving account
MISCELLANEOUS,MISCELLANEOUS,axisbank vulnerability sqliinjection type is string db server mysql = axisbank 
MISCELLANEOUS,COMPLAINT,strange i started interacting with your customer service since days
MISCELLANEOUS,COMPLAINT,sir it s to draw your attention towards your great service received a call from loan dept on request 
MISCELLANEOUS,REQUEST,hi please raise your query using axis pay app for us to assist you 
MISCELLANEOUS,COMPLAINT,canara bank kotak bank cut lending rates by up to finance msmes 
MISCELLANEOUS,COMPLIMENT,winners for myhelicoptershot 
MISCELLANEOUS,MISCELLANEOUS,your security is our priority we regret the inconvenience caused will be issuing new cards against all blocked cards
MISCELLANEOUS,MISCELLANEOUS,sbi blocks lakh debit cards after suspicious transactions spike sbi zberrmxh arundhatibhattacharya
MISCELLANEOUS,REQUEST,why don t you all disclose the bins lngvde
REQUEST,REQUEST,pls how can i registered my mobile banking through access acct
REQUEST,REQUEST,it is a local transfer from my access bank to other banks
REQUEST,REQUEST,please respond to my dm please
REQUEST,MISCELLANEOUS,who is taking the first step of relationship with the big brand
REQUEST,REQUEST,can i use verve cards international transaction
REQUEST,REQUEST,please do you accept deposits into neteller accounts with my visa naira card
REQUEST,REQUEST,this leaves me stranded anyway to have a fresh $ limit for the rest of the month 
REQUEST,REQUEST,does that include transactions i ve done this month
REQUEST,REQUEST,hello pls kindly tell olumuyiwa to get back to me on the issue we discussed last week thanks
REQUEST,REQUEST,but i have not done any transaction this month
REQUEST,REQUEST,what the limit for dollar transactions e g payment via pos on naira debit card 
REQUEST,REQUEST,savings account
REQUEST,REQUEST,pls follow i need to dm
REQUEST,REQUEST,what is the ussd code for checking account balance on mobile
REQUEST,REQUEST,i should kindly do what
REQUEST,REQUEST,hello i already spent $ when the limit was $ can i still spend the new $ on pos using my card i am in egypt
REQUEST,MISCELLANEOUS,my phone is not available currently i will dm my email is that okay 
REQUEST,COMPLAINT,same story guys and i need to use this platform like yesterday an
REQUEST,REQUEST,can i pay wit my verve card
REQUEST,REQUEST,i was told i could only get the plastic after one or two years i m currently expecting a big fund soon wat do i do 
REQUEST,SUGGESTION,hello please confirm accessbank branch in anyigba kogi state if any thank you 
REQUEST,REQUEST,just want to know if access bank cards works abroad and maximum withdraw in a month in dollar
REQUEST,REQUEST,i used the accessbank mobile app what kind of information will i provide
REQUEST,REQUEST,please follow me i nid to dm u guys 
REQUEST,REQUEST,when i asked before ya ll sent me to ikotun festac or egbeda branch all i wanted to do was moneygram 
REQUEST,COMPLAINT,i will be glad if you work on my reversal once more 
REQUEST,COMPLAINT,ok but u need to follow me so dat i will be allowed to dm u guys and send in my phone and bank acct no
REQUEST,REQUEST,hi my debit card got swallowed by your atm at simbiat abiola branch yesterday night pls when can i pick it up thanks 
REQUEST,REQUEST,i have an exciting account but i have forgotten all the details
REQUEST,MISCELLANEOUS,akpapava branch in benin i submitted my pvc even order my shares dividend to be paid directly to my account
REQUEST,REQUEST,can u also tell what so code is for
REQUEST,COMPLAINT,i think it s too early in the day for this what exactly is your bank s challenge 
REQUEST,COMPLAINT,i have just sent you a dm kindly respond by replying
REQUEST,REQUEST,pls confirm if this is the authentic access twitter handle
REQUEST,MISCELLANEOUS,hello
REQUEST,COMPLAINT,still awaiting a response
REQUEST,COMPLAINT,can you please provide a direct email address for forex outward remittance complaint we have been harassed by bank staff
REQUEST,COMPLAINT,i was told my credit card is u hv charged rs can i hv a call back my reg mobile no 
REQUEST,MISCELLANEOUS,hello what d be the charges for inter branch amount deposit 
REQUEST,REQUEST,u can call me on 
REQUEST,REQUEST,dont you understand i need an email id that link doesnt provide an email id 
REQUEST,COMPLAINT,first of all i have been a long time priority customer of axis bank so i expected my email to be registered one
REQUEST,REQUEST,i got the registered mobile no of credit card changed to otp is till going to the old number pls check
REQUEST,COMPLAINT,unfortunately no reference number received was told that it will be updated in hrs after giving docs
REQUEST,SUGGESTION,even the web page for writing to nodal officer returns error on submitting the complaint
REQUEST,MISCELLANEOUS,hi please look into the complaint number 
REQUEST,REQUEST,need my card by th oct morning kindly help
REQUEST,REQUEST,got a call from for renewing my atm card which one of u ws tht or just phishing
REQUEST,REQUEST,please look into the issue 
REQUEST,COMPLAINT,air how do i directly talk to your coustomer service care with the inputs i am able to talk explain them clearly pls help
REQUEST,REQUEST,please check dm
REQUEST,REQUEST,please dm me the email id on which communication has been sent
REQUEST,COMPLAINT,executive called me when i was travelling and asked to block my card permanently and was not sure if i ll get my money back
REQUEST,REQUEST,please check on s concern hxbf pr
REQUEST,REQUEST,how can i track my credit card application status
REQUEST,REQUEST,can you please look into this issue see image below no response yet have dm ed my email id and m hed
REQUEST,REQUEST,i want to deposit some inr in some kind of flexi fd getting highter rate than savings and flex to withdraw anytim help plz
REQUEST,REQUEST,hey i want to change my registered mobile number for my cc whats the process 
REQUEST,SUGGESTION,can you please confirm if the attached mail is genuine or fraudulent 
REQUEST,MISCELLANEOUS,if i want to open what documents required
REQUEST,COMPLAINT,is this no belongs to icici bank bank 
REQUEST,COMPLAINT,you to write to antiphishing com with your contact details incase you receive any such calls fu
REQUEST,REQUEST,sent waiting for a call now
REQUEST,REQUEST,can i get icici customer care number urgently please reply asap
REQUEST,REQUEST,i have tried so many times plz email me rk_rose com from mail id u can get all details
REQUEST,COMPLAINT,my client wrongly paid excess incometax through icici online can we get reversal 
REQUEST,REQUEST,hi is there anything that we may assist you with kindly dm us your contact details and we ll get in tou 
REQUEST,MISCELLANEOUS,have dmed you all the required details looking forward to your response
REQUEST,REQUEST,i need login password reset link could you help me
REQUEST,COMPLAINT,still waiting for a call back 
REQUEST,COMPLAINT,plz look in cmplnts one more atm i found not wrkng today at am krishna plaza t qg iaalf
REQUEST,COMPLAINT,hw much tym it take credit money back in ac in case of txn failed sale reversed amt deducted frm ac
REQUEST,COMPLAINT,kindly tell me how to contact customer care for cr card account login i tried your all number and become full
REQUEST,REQUEST,can someone call me and let me know the status of the ticket
REQUEST,REQUEST,any update guys
REQUEST,REQUEST,i applied for pocket saving account its taking a long since i applied for it i want solution urgently
REQUEST,REQUEST,moreover they said for silver nri maintaining minimum is waived off if u own a car or house how s it related
REQUEST,MISCELLANEOUS,where is my courrier q q
REQUEST,REQUEST,where is my debit card online tracking of awb shows page not found awb 
REQUEST,COMPLAINT,bhargavi here is the screenshot for your reference kindly do not bluff customers by giv spasqoi
REQUEST,MISCELLANEOUS,sent kindly check
REQUEST,REQUEST,my name is george sylvester from chennai i need help on a cardless cash transaction sr 
REQUEST,REQUEST,please check dm
REQUEST,COMPLIMENT,team bigbasket offer
REQUEST,REQUEST,with the recent atm pin change instructions how can an nri customer change the pin if card is with us higher risk for us 
REQUEST,REQUEST,got a call from for renewing my atm card which one of u ws tht 
REQUEST,COMPLAINT,please impose penalty on banks which are rejecting nach mandate due to incorrect reasons like etc
REQUEST,REQUEST,someone give me a solution plz
REQUEST,COMPLAINT,details sent check your dm box
REQUEST,REQUEST,please do
REQUEST,MISCELLANEOUS,is it charged as prepaid or postpaid it s hardly days i have opened the account 
REQUEST,COMPLAINT,can i get some responses from bapunagar ahmedabad gujarat branch and make this guy to maintain dignity with the customers 
REQUEST,REQUEST,pl check your inbox if you please 
REQUEST,COMPLAINT,for crn no is account opened or not no social points received also no transction points for the transctions 
REQUEST,COMPLAINT,as requested i have sent you the screenshot of order page over dm where its mentioned that it was a no cost emi please check 
REQUEST,REQUEST,hi can i get an update on your investigation 
REQUEST,COMPLAINT,manager called me and assured me that dd will given by coming monday hopefully he will be committed this time
REQUEST,COMPLAINT,i was trying to book a ticket but amount got deducted but ticket not booked please help 
REQUEST,REQUEST,waiting for update hope this wait proves worthy
REQUEST,REQUEST,plz contact to to know the matter
REQUEST,REQUEST,yes it s plz call me tom first thing i will tell u in detail
REQUEST,COMPLAINT,kindly activate my jifi account for crn no 
REQUEST,REQUEST,can anyone help 
REQUEST,COMPLAINT,i am ing vysya cutomer please suggest customer care number all kotak number does not work from my reg mobile
REQUEST,COMPLAINT,i have mentioned in all my mails tweets and to yr customer care as wll plz check
REQUEST,COMPLAINT,again i need a letter for rectification of cibil score i will foreclose but not without it 
REQUEST,REQUEST,any update 
REQUEST,COMPLAINT,any update on the concern raised 
REQUEST,REQUEST,pls recheck the mail there was no attachment copied the content in mail itself 
REQUEST,SUGGESTION,could anyone respond here 
REQUEST,REQUEST,i have shared my registered mobile number through dm please check it
REQUEST,COMPLAINT,are global sbi debit card also been blocked 
REQUEST,COMPLAINT,i am holding nri ac and applied for debit card long back no update from cust care ticket no nr pls advise
REQUEST,REQUEST,how can a fraudulent account be reported
REQUEST,COMPLAINT,please help to refresh my account now k still hanging
REQUEST,COMPLAINT,i made subscription wit my accessbank mobile app and though the money has been deducted my gotv is still nt active
REQUEST,COMPLAINT,i was told wait again another hrs since am of are u guys actually doin anytin abt this wrongful debit
REQUEST,COMPLAINT,morning still haven t been debited for the visa card reissueance even after i was told it will be ready in working days
REQUEST,REQUEST,hi there just restarted still the same problem
REQUEST,REQUEST,why can i use my visa debit card outside nigeria it should be fixed urgently
REQUEST,REQUEST,i hope you know i cannot dm untill follows me but my registered account no is 
SUGGESTION,COMPLAINT,in this challenging times reversal of failed pos transaction shud nt take days jtgn
SUGGESTION,SUGGESTION,hi follow accessbank_help and dm they d like to ease inconvenience
SUGGESTION,COMPLAINT,the branch has updated it on my customer profile such that i get all the account updates on the new number however contd
SUGGESTION,REQUEST,hi our lines are working fine please try calling us again at also you 
SUGGESTION,REQUEST,if needed can dm u my card details
